183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,289,289,289,289,292,289,289,292,289,289,289,289,289,289,289,183,183,183,183,183,184,184,184,184,184,184,292,289,289,292,289,289,292,289,289,289,289,289,289,289,289,289,289,320,337,337,337,337,337,337,337,337,337,289,292,289,184,184,184,184,184,184,184,184
183,157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,289,289,289,337,337,337,337,337,337,337,337,337,337,337,337,289,289,289,289,183,183,184,184,184,184,184,289,289,289,289,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,289,289,184,184,184,184,184,184,184
183,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,292,289,337,337,337,337,337,337,337,353,337,337,337,337,337,337,337,337,289,292,289,183,184,184,184,289,292,289,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,353,353,353,353,353,337,337,337,337,292,289,184,184,184,184,184,184
183,183,155,-1,-1,-1,-1,-1,-1,-1,-1,-1,289,289,337,337,337,337,353,353,353,353,353,353,353,353,353,337,337,337,337,337,289,289,184,184,184,289,289,289,337,337,337,337,353,353,353,337,337,353,353,353,337,337,337,353,353,353,353,353,353,353,353,353,353,369,369,353,353,353,353,337,322,289,289,184,184,184,184,184
183,183,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,289,289,337,353,353,369,369,369,369,369,369,369,369,369,369,353,337,337,337,337,292,292,289,289,289,337,337,337,337,337,353,353,353,353,354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,353,353,369,369,369,369,369,369,369,369,369,369,337,337,289,292,289,184,184,184,184
183,183,183,157,-1,-1,-1,-1,-1,-1,-1,289,289,352,353,353,369,353,353,369,369,369,369,369,369,369,369,353,337,272,276,273,289,289,337,337,337,337,337,337,353,353,353,369,369,369,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,369,369,369,369,369,369,369,337,337,353,369,369,337,337,337,289,289,289,184,184,184
183,183,183,183,-1,-1,-1,-1,-1,-1,-1,289,289,336,353,369,369,369,369,369,369,369,369,369,369,369,369,369,353,337,289,289,289,337,337,353,353,353,353,353,353,369,369,369,369,369,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,369,369,369,369,369,369,385,385,337,353,353,369,369,337,337,337,292,292,184,184,184
183,183,183,183,-1,-1,-1,-1,-1,-1,-1,289,289,352,337,369,369,369,369,369,369,369,369,369,369,369,369,369,369,353,337,337,337,337,353,353,369,369,369,369,369,369,369,369,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,369,369,369,385,385,272,277,337,337,353,369,369,337,337,337,337,289,289,184,184
183,183,183,183,-1,-1,-1,-1,-1,-1,-1,-1,289,292,276,277,368,369,369,369,369,369,369,369,369,369,369,369,369,369,353,353,353,353,369,369,369,369,369,369,369,369,369,385,386,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,275,276,276,289,289,385,337,353,353,369,369,337,337,338,292,292,184,184
183,183,183,183,155,-1,-1,-1,-1,-1,-1,-1,289,292,289,290,384,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,401,402,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,292,289,289,292,277,337,337,353,369,369,337,337,338,289,289,184,184
183,183,183,183,184,-1,-1,-1,-1,-1,-1,-1,-1,289,292,290,400,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,275,276,273,276,276,276,276,273,276,273,276,276,276,276,276,273,276,273,276,273,289,184,184,289,289,385,337,353,353,369,337,337,338,289,292,289,184
183,183,183,183,183,183,157,-1,-1,-1,-1,-1,-1,-1,289,289,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,289,292,289,289,289,289,292,289,289,292,289,289,289,289,289,292,289,292,289,289,183,184,184,184,289,407,336,337,353,369,369,337,337,322,289,289,184
183,183,183,183,183,183,183,-1,-1,-1,-1,-1,-1,-1,-1,289,289,292,292,289,289,292,289,289,292,289,289,289,292,289,289,289,292,289,289,292,292,289,289,292,289,289,289,292,289,289,184,184,184,184,184,184,184,184,184,184,289,292,289,289,289,184,184,184,184,184,184,289,407,336,353,353,353,369,337,337,338,289,289,184
183,183,183,183,183,183,183,183,183,155,-1,-1,-1,-1,-1,158,183,289,289,289,289,289,292,289,289,289,289,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,289,292,336,353,353,353,369,369,337,338,289,289,184
183,183,183,183,183,183,183,183,183,183,183,157,-1,-1,156,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,289,407,336,337,353,353,369,369,337,338,289,289,184
183,183,183,183,183,183,183,183,183,183,183,183,155,158,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,289,289,289,292,289,289,289,289,289,184,184,184,184,184,184,184,184,184,184,184,184,184,289,292,289,336,337,353,353,369,369,337,338,289,289,184
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,289,289,289,292,390,292,292,390,390,391,390,292,289,289,289,184,184,184,184,184,184,184,184,184,184,289,289,390,337,337,337,353,353,369,337,337,338,292,289,184
184,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,184,184,184,184,289,289,289,289,289,184,184,184,184,184,184,289,289,292,289,390,390,337,337,337,337,337,337,337,337,390,292,289,292,289,289,289,289,289,289,289,289,289,292,391,320,337,337,353,353,369,369,337,337,338,289,289,184
184,184,184,184,184,183,183,184,184,184,184,184,183,183,183,183,183,183,183,184,183,184,184,289,292,289,390,391,391,390,390,292,289,289,292,289,289,289,289,390,391,391,337,337,337,337,337,337,337,337,337,337,337,390,390,390,391,292,390,391,391,292,391,390,390,320,337,337,337,337,353,353,369,369,337,338,289,289,289,184
184,184,184,292,292,292,292,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,289,289,391,390,337,337,337,337,337,390,390,391,391,391,391,390,390,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,353,353,353,369,369,337,338,289,289,289,184
184,184,292,289,390,390,289,292,289,184,184,184,184,184,184,184,184,184,184,184,289,289,292,390,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,353,353,369,369,369,337,338,289,292,289,184
292,289,390,391,337,337,390,391,390,289,289,184,184,184,184,184,184,289,289,390,390,391,390,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,353,353,353,353,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,353,353,369,369,369,337,338,289,289,289,184
390,391,337,337,337,337,337,337,337,390,390,289,292,289,289,292,289,289,390,337,337,337,337,337,337,337,337,353,353,353,337,337,337,337,337,353,337,337,337,337,337,353,353,353,353,353,353,353,353,353,337,337,337,337,337,337,337,337,353,372,372,372,353,337,337,337,353,353,353,369,369,369,369,369,337,338,292,289,289,184
337,337,337,337,337,337,337,337,337,337,337,390,391,391,391,391,390,390,337,337,337,337,337,337,337,337,353,353,353,353,369,353,369,353,353,353,353,353,353,353,353,353,353,353,369,369,369,369,353,353,353,353,337,337,337,337,337,353,353,372,372,372,353,353,353,353,353,353,369,369,369,369,369,337,337,338,289,289,184,184
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,353,353,353,353,353,353,369,369,369,369,369,369,369,353,353,353,353,353,353,353,353,353,369,369,369,369,353,353,353,353,353,353,353,353,353,353,353,372,372,372,353,353,353,353,353,369,369,369,369,369,369,337,338,288,289,184,184,184
353,353,353,353,353,353,353,337,337,337,337,337,337,337,337,337,337,337,337,337,353,353,353,353,353,353,369,369,369,320,321,321,321,321,321,322,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,353,353,353,353,353,353,353,372,372,372,372,369,369,369,369,369,369,369,369,369,337,337,337,338,288,289,184,184,184
369,369,369,369,369,369,353,353,353,353,353,337,337,337,337,337,353,353,353,353,353,353,353,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,272,276,273,273,276,273,274,369,353,353,369,369,369,369,372,369,369,369,369,369,369,369,369,369,353,272,276,273,273,273,292,289,184,184,184
369,369,369,369,369,369,369,369,353,353,353,353,353,353,353,353,353,353,353,353,353,353,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,292,289,289,289,289,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,337,337,369,289,289,289,289,289,289,184,184,184
369,369,369,369,369,369,369,369,369,369,369,369,369,353,353,369,353,353,353,353,369,369,369,369,369,369,272,273,276,274,384,385,385,385,385,385,337,337,337,337,337,337,337,337,337,337,288,292,289,289,290,369,369,369,369,369,279,369,369,-1,-1,-1,372,372,372,369,337,337,337,337,369,288,289,289,289,289,289,184,184,184
385,385,385,385,385,385,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,288,292,289,289,273,273,276,273,273,274,353,353,353,353,353,353,353,353,353,353,288,289,292,289,290,385,385,385,385,369,372,372,369,-1,-1,-1,372,372,372,385,385,385,385,385,385,288,292,289,292,289,184,184,184,184
273,276,273,276,276,273,385,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,288,289,292,289,289,289,289,289,292,289,273,273,276,273,273,273,276,273,276,273,289,289,289,289,290,369,385,385,372,372,372,372,372,-1,-1,-1,372,372,372,372,372,372,372,372,372,288,289,289,289,289,184,184,184,184
289,292,289,292,289,289,274,385,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,272,289,184,184,184,289,292,289,289,289,292,289,289,289,292,289,289,289,292,289,289,289,289,289,292,290,372,372,372,372,372,372,372,372,-1,-1,-1,372,372,372,372,372,372,372,372,372,288,289,289,289,289,184,184,184,184
184,184,184,184,289,292,289,274,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,386,288,292,184,184,184,184,184,184,184,184,184,289,289,289,289,289,289,289,289,289,289,289,289,289,289,290,372,372,372,372,372,372,372,372,-1,-1,-1,372,372,372,372,372,372,372,372,372,288,292,289,292,289,184,184,184,184
184,184,184,184,184,184,289,289,274,400,401,401,401,401,401,401,401,401,401,401,401,401,401,402,275,289,289,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,289,292,289,289,290,372,372,372,372,372,372,372,372,-1,-1,-1,372,372,372,372,372,372,372,372,372,288,289,289,289,289,184,184,184,184
184,184,184,184,184,184,184,292,289,273,273,273,273,273,273,273,273,273,273,273,273,273,273,276,292,289,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,183,289,289,292,290,372,372,372,372,372,372,372,372,-1,-1,-1,372,372,372,372,372,372,372,372,372,288,289,289,289,289,184,184,184,184
184,184,184,184,184,184,184,184,289,289,289,292,289,289,289,292,289,289,289,289,292,289,289,289,289,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,289,289,290,372,372,372,372,372,372,372,372,-1,-1,-1,372,372,372,372,372,372,372,372,372,288,289,292,289,184,184,184,184,184
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,289,290,372,372,372,372,372,372,372,372,-1,-1,-1,372,372,372,372,372,372,372,372,372,288,289,289,183,184,184,184,184,184
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,290,372,372,372,372,372,372,372,372,-1,-1,-1,372,372,372,372,372,372,372,372,372,288,289,184,184,184,184,184,184,184
LAYER
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,244,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,278,279,282,279,282,279,282,279,279,282,279,283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,278,279,279,279,279,279,279,279,280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,294,295,298,295,298,295,298,295,295,298,295,299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,294,295,295,295,295,295,295,295,296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,310,311,314,311,314,311,314,311,311,314,311,315,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,294,295,295,295,295,295,295,295,296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,278,279,282,279,282,282,282,279,282,279,282,282,279,282,282,283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,294,296,278,279,279,279,279,279,279,279,279,280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,294,295,298,295,298,298,298,295,298,295,298,298,295,298,298,299,-1,329,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
